feature,inferred_type,train_non_null_ratio,test_non_null_ratio,train_numeric_parse_ratio,test_numeric_parse_ratio,train_unique_ratio_non_null,id_like_flag,spearman_with_log_correction,drift_metric_name,drift_metric_value
import_Amerika,categorical,0.0009748964172556666,0.001812250815512867,0.0009748964172556666,0.001812250815512867,0.125,0,,tv_categorical,0.0008373543982571811
email_anzahl_email,numeric,0.9594199366317329,0.9590431315694092,0.9594199366317329,0.9590431315694092,0.0015241966213641559,0,0.01630546636639809,psi_numeric,0.0007953371253617023
esg_firma_kapitel-kapital-struktur__kapital__wert,categorical,0.00073117231294175,0.0003624501631025734,0.00073117231294175,0.0003624501631025734,0.3333333333333333,0,,tv_categorical,0.000731172312941754
esg_firma_kapitel-negativmerkmale__datum-wohlverhalten,categorical,0.00073117231294175,0.0,0.00073117231294175,0.0,1.0,0,,tv_categorical,0.0007311723129417402
import_Südamerika,categorical,0.00073117231294175,0.0,0.00073117231294175,0.0,0.16666666666666666,0,,tv_categorical,0.0007311723129417401
esg_firma_firma-esg-score-2__social__anteil-frauen-executive-punktwert,numeric,0.9901291737752864,0.9909387459224357,0.9901291737752864,0.9909387459224357,0.002830769230769231,0,-0.03195480390643082,psi_numeric,0.0006578118533883453
esg_firma_steuerungs-daten__datum-vorraetig-bis,numeric,0.9963441384352912,0.997462848858282,0.9963441384352912,0.997462848858282,0.09393346379647749,0,-0.039087445022074965,psi_numeric,0.0006378591522253237
esg_firma_governance__anzahl-eigentuemer__wert,numeric,0.8323178162320254,0.8166002174700978,0.8323178162320254,0.8166002174700978,0.00746705710102489,0,-0.0670187704820294,psi_numeric,0.0006373367860065633
esg_firma_kapitel-geschaefts-gegenstand__nebenberufliche-taetigkeit,categorical,0.010601998537655375,0.011235955056179775,0.010601998537655375,0.011235955056179775,0.011494252873563218,0,,tv_categorical,0.0006339565185243907
import_Nordamerika,categorical,0.012551791372166707,0.013048205871692642,0.012551791372166707,0.013048205871692642,0.019417475728155338,0,,tv_categorical,0.000618276551682914
esg_firma_esg-bewertung__bewertung__governance__korruption-richtlinie,numeric,1.0,1.0,1.0,1.0,0.000365586156470875,0,-0.026583443220744844,psi_numeric,0.0005751810348232935
esg_firma_firma-esg-score-2__governance__anteil-frauen-kontrollebene-punktwert,numeric,0.8569339507677309,0.8535701341065604,0.8569339507677309,0.8535701341065604,0.0035551763367463025,0,0.07349179395597578,psi_numeric,0.0005419177585459672
esg_firma_esg-bewertung__bewertung__social__fluktuationsquote,numeric,1.0,1.0,1.0,1.0,0.009139653911771874,0,0.08826235206369921,psi_numeric,0.0005203129899762624
esg_firma_esg-bewertung__bewertung__social__unfallrate,numeric,1.0,1.0,1.0,1.0,0.01157689495491104,0,0.10826292628566003,psi_numeric,0.0005188604020476084
esg_firma_steuerungs-daten__datum-letzte-auskunft,numeric,0.9950036558615647,0.9945632475534614,0.9950036558615647,0.9945632475534614,0.08965094917330067,0,-0.0934137380372189,psi_numeric,0.00039052052766009877
export_Australien,categorical,0.0018279307823543748,0.0014498006524102935,0.0018279307823543748,0.0014498006524102935,0.06666666666666667,0,,tv_categorical,0.00037813012994405667
esg_firma_kapitel-kapital-struktur__kapital__waehrung,categorical,0.00073117231294175,0.0003624501631025734,0.0,0.0,0.16666666666666666,0,,tv_categorical,0.0003687221498391806
esg_firma_firma-esg-score-2__archiv-input__esg-score-aussetzen,categorical,0.0,0.0003624501631025734,0.0,0.0003624501631025734,0.0,0,,tv_categorical,0.0003624501631025595
export_Ozeanien,categorical,0.003412137460394833,0.003624501631025734,0.003412137460394833,0.003624501631025734,0.07142857142857142,0,,tv_categorical,0.00033422622278789595
import_Ozeanien,categorical,0.0006093102607847916,0.0003624501631025734,0.0006093102607847916,0.0003624501631025734,0.2,0,,tv_categorical,0.0002468600976822424
esg_firma_kapitel-firmenidentifikation__grosskundenadresse__herkunft-qualitaet__herkunft,categorical,0.0012186205215695832,0.0014498006524102935,0.0,0.0,0.1,0,,tv_categorical,0.00023118013084068973
esg_firma_kapitel-standorte__juristischer-sitz__grosskundenadresse__herkunft-qualitaet__herkunft,categorical,0.0012186205215695832,0.0014498006524102935,0.0,0.0,0.1,0,,tv_categorical,0.00023118013084068973
import_Afrika,categorical,0.001584206678040458,0.001812250815512867,0.001584206678040458,0.001812250815512867,0.07692307692307693,0,,tv_categorical,0.00022804413747237924
esg_firma_esg-bewertung__bewertung__governance__bilanz-pruefungsurteil,numeric,1.0,1.0,1.0,1.0,0.0004874482086278333,0,-0.044253302228208856,psi_numeric,0.0002043934975625243
esg_firma_adresse__ort,categorical,0.9998781379478431,1.0,0.0,0.0,0.0001218769043266301,0,,tv_categorical,0.00012186205215693817
import_Mittelamerika,categorical,0.00012186205215695832,0.0,0.00012186205215695832,0.0,1.0,0,,tv_categorical,0.00012186205215693817
esg_firma_kapitel-firmenidentifikation__grosskundenadresse__land-iso-code,categorical,0.0035339995125517913,0.003624501631025734,0.0,0.0,0.034482758620689655,0,,tv_categorical,9.050211847394388e-05
esg_firma_kapitel-firmenidentifikation__grosskundenadresse__ort,categorical,0.0035339995125517913,0.003624501631025734,0.0,0.0,0.034482758620689655,0,,tv_categorical,9.050211847394388e-05
esg_firma_kapitel-standorte__juristischer-sitz__grosskundenadresse__land-iso-code,categorical,0.0035339995125517913,0.003624501631025734,0.0,0.0,0.034482758620689655,0,,tv_categorical,9.050211847394388e-05
esg_firma_kapitel-standorte__juristischer-sitz__grosskundenadresse__ort,categorical,0.0035339995125517913,0.003624501631025734,0.0,0.0,0.034482758620689655,0,,tv_categorical,9.050211847394388e-05
esg_firma_steuerungs-daten__datum-letzte-recherche,numeric,0.9964660004874482,0.997462848858282,0.9964660004874482,0.997462848858282,0.08389384859973095,0,-0.03428080171719846,psi_numeric,7.891259963046e-05
esg_firma_esg-bewertung__bewertung__social__anteil-frauen-management,numeric,1.0,1.0,1.0,1.0,0.020716548866682914,0,-0.010130899946362584,psi_numeric,4.7293918073682326e-05
esg_firma_esg-bewertung__bewertung__governance__berichterstattung-extern,numeric,1.0,1.0,1.0,1.0,0.000365586156470875,0,-0.02514538423422205,psi_numeric,2.3417324720441037e-05
esg_firma_firma-esg-score-2__archiv-input__anzahl-mitarbeiter-konzern,numeric,0.9465025591030953,0.9528814787966654,0.9465025591030953,0.9528814787966654,0.00025749967812540236,0,0.21325650835220702,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__nicht-darstellen__fluktuationsquote,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20561884875650788,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__nicht-darstellen__fluktuationsquote-freiwillig,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20561884875650788,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__nicht-darstellen__weibliche-beschaeftigte,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20561884875650788,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__nicht-darstellen__anteil-frauen-management,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20561884875650788,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__nicht-darstellen__anteil-frauen-kontrollebene,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20561884875650788,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__berichterstattung,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.20246665235002215,psi_numeric,0.0
konzern,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.2013388496215659,psi_numeric,0.0
esg_firma_esg-bewertung__input__anzahl-eigentuemer-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.18362213287107035,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__fluktuationsquote-freiwillig,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.16053094072431873,psi_numeric,0.0
esg_firma_firma-esg-score-2__social__anteil-frauen-executive-nicht-darstellen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00024372410431391665,0,0.15669950675546962,psi_numeric,0.0
esg_firma_firma-esg-score-2__social__weibliche-beschaeftigte-nicht-darstellen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00024372410431391665,0,0.15669950675546962,psi_numeric,0.0
esg_firma_firma-esg-score-2__social__fluktuationsrate-nicht-darstellen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00024372410431391665,0,0.15669950675546962,psi_numeric,0.0
esg_firma_firma-esg-score-2__governance__anteil-frauen-kontrollebene-nicht-darstellen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00024372410431391665,0,0.15669950675546962,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__elektrizitaetsverbrauch-pro-kopf,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.12490060478808918,psi_numeric,0.0
esg_firma_esg-bewertung__input__durchschnitt-beteiligungsdauer-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.1202281960917873,psi_numeric,0.0
esg_firma_esg-bewertung__input__anteil-frauen-kontrolle-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.11937222522106807,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__weibliche-beschaeftigte,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.11832753617459121,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__fluktuationsquote,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.09963604246940981,psi_numeric,0.0
esg_firma_esg-bewertung__input__bilanz-pruefungsurteil-enum-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.09445596611198016,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__durchschnitt-beteiligungsdauer,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.07550122765353573,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__anzahl-eigentuemer,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.06634918357609447,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__unfallrate,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.06513337324523683,psi_numeric,0.0
esg_firma_esg-bewertung__input__anzahl-mitarbeiter-quelle-branche,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.049116024650461804,psi_numeric,0.0
esg_firma_esg-bewertung__bewertung__social__gemeinnuetzigkeit,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.039202656499386083,psi_numeric,0.0
esg_firma_esg-bewertung__input__gemeinnuetzig,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.039202656499386083,psi_numeric,0.0
esg_firma_firma-esg-score-2__social__gemeinnuetzigkeit-unternehmen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00024372410431391665,0,0.039202656499386083,psi_numeric,0.0
esg_firma_firma-esg-score-2__archiv-input__gemeinnuetzig,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.039202656499386083,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__korruption-richtlinie,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.03601882428333028,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__berichterstattung-extern,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.027879583699048416,psi_numeric,0.0
internet_anzahl_internet,numeric,0.8858152571289301,0.8760420442189198,0.8858152571289301,0.8760420442189198,0.0008254230293025176,0,0.027182343246725305,psi_numeric,0.0
telefon_anzahl_telefon,numeric,0.9287106994881794,0.9177238129757158,0.9287106994881794,0.9177238129757158,0.0007872982548222018,0,0.022300201883108023,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__anteil-frauen-management,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.022150431843687847,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__durchschnitt-alter-management,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,0.003411083595320172,psi_numeric,0.0
esg_firma_anlage__zeitpunkt,numeric,1.0,1.0,1.0,1.0,0.9313916646356325,0,0.0018256466199297167,psi_numeric,0.0
esg_firma_esg-bewertung__input__anzahl-mitarbeiter-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.004567796223929828,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__abfallrecyclingquote,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.0060948902019338684,psi_numeric,0.0
esg_firma_firma-esg-score-3__keine-automatische-vorbelegung,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.009605154170762499,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__bilanz-pruefungsurteil,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.021669160249248195,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__anteil-frauen-kontrollebene,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.031883433629464435,psi_numeric,0.0
esg_firma_esg-bewertung__input__anteil-frauen-fuehrung-ohne-mittleres-management-quelle-archiv,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.03526054031375669,psi_numeric,0.0
esg_firma_steuerungs-daten__datum-letzte-archivaenderung,numeric,1.0,1.0,1.0,1.0,0.8373141603704607,0,-0.04412537737966018,psi_numeric,0.0
branche_branchenart,numeric,1.0,1.0,1.0,1.0,0.000365586156470875,0,-0.05666473916994685,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__abfallmenge-pro-kopf,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.08108498793749315,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__co2-emissionen-pro-kopf,numeric,1.0,1.0,1.0,1.0,0.00024372410431391665,0,-0.16515947545197737,psi_numeric,0.0
esg_firma_bester-eintrag,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_fuer-auskunft-gesperrt,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_automatische-vorbelegung,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_environmental__wasserverbrauch__einheit,numeric,0.9976846210090178,0.9960130482058717,0.9259078722885693,0.9093874592243566,0.00036643459142543056,0,,psi_numeric,0.0
esg_firma_esg-bewertung__punktwert-branchendurchschnitt__wasserverbrauch-pro-kopf,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_esg-bewertung__grund-keine-bewertung,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_mc-key,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_mc-zeitpunkt,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_lieferung_date,numeric,1.0,1.0,1.0,1.0,0.0008530343650987082,0,,psi_numeric,0.0
esg_firma_steuerungs-daten__provisorisch,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_kapitel-firmenidentifikation__firmierung,categorical,1.0,1.0,0.0,0.0,0.00012186205215695832,0,,tv_categorical,0.0
esg_firma_kapitel-firmenidentifikation__anschrift__ort,categorical,1.0,1.0,0.0,0.0,0.00012186205215695832,0,,tv_categorical,0.0
esg_firma_kapitel-firmenidentifikation__anschrift__strasse,categorical,1.0,1.0,0.0,0.0,0.00012186205215695832,0,,tv_categorical,0.0
esg_firma_kapitel-firmenidentifikation__anschrift__name1,categorical,1.0,1.0,0.0,0.0,0.00012186205215695832,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__juristischer-sitz__anschrift__ort,categorical,1.0,1.0,0.0,0.0,0.00012186205215695832,0,,tv_categorical,0.0
esg_firma_firma-esg-score-2__version-key,numeric,1.0,1.0,1.0,1.0,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_firma-esg-score-2__governance__anzahl-eigentuemer-nicht-darstellen,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.00012186205215695832,0,,psi_numeric,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-auskunft__gesperrt,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-auskunft__sperre-werbung,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-auskunft__sperrgrund,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-negativmerkmale__datum-restschuldbefreiung,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-loesch__gesperrt,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-loesch__sperre-werbung,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_steuerungs-daten__sperrkennzeichen-loesch__sperrgrund,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-bonitaet__bonitaets-index-1_0,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__land-iso-code,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__plz,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__ort,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__herkunft-qualitaet__herkunft,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__herkunft-qualitaet__zeitpunkt,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__verwaltung__postfachadresse__postfach,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__juristischer-sitz__datum-bis__:jahr,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__juristischer-sitz__datum-bis__:monat,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
esg_firma_kapitel-standorte__juristischer-sitz__datum-bis__:tag,categorical,0.0,0.0,0.0,0.0,0.0,0,,tv_categorical,0.0
